SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig,Source_File,Source_Path,Source_Row,Mass_Total_g,Al_wt_pct,IPA_wt_pct,PG_wt_pct,MG_wt_pct,Water_wt_pct,Composition_Sum_wt_pct,Measurement_Time_UTC,Elapsed_Time_h,Time_Delta_min,Time_Gap_Flag,Time_Segment,Segment_Elapsed_h,Evaluation_Reason,Evaluation_Usable,Rho_Sim_kg_m3,C_Sim_m_s,Simulation_Status,Rho_Error,Rho_Abs_Error,Rho_Rel_Error_pct,Rho_Abs_Rel_Error_pct,C_Error,C_Abs_Error,C_Rel_Error_pct,C_Abs_Rel_Error_pct,Rho_High_Deviation,C_High_Deviation
352,2026-08-28,12:48:31.024,73,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1004.986,0.002155142,0.01153564,1546.014,0.01441113,0.06811523,25.79284,0.0006431143,1498.359,0.0005133232,6.883567,3.835947e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,353,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 12:48:31.024,2.6244525000000003,2.000033333333333,False,2,1.9094766666666667,,True,1005.9648230591451,1544.0067202002574,ok,0.9788230591451565,0.9788230591451565,0.09739668603793053,0.09739668603793053,-2.0072797997424914,2.0072797997424914,-0.12983581000834996,0.12983581000834996,False,False
353,2026-08-28,12:50:31.026,74,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1004.982,0.002859887,0.01422119,1545.998,0.01287197,0.05969238,25.79568,0.0007763177,1498.359,0.0007008369,6.883609,3.428546e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,354,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 12:50:31.026,2.6577863888888893,2.000033333333333,False,2,1.9428105555555557,,True,1005.9638991903677,1544.011244424104,ok,0.9818991903676988,0.9818991903676988,0.0977031618842625,0.0977031618842625,-1.9867555758960407,1.9867555758960407,-0.12850958254124784,0.12850958254124784,False,False
354,2026-08-28,12:52:31.028,75,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1004.978,0.002516789,0.01342773,1545.996,0.01565283,0.08325195,25.79884,0.00107057,1498.359,0.0006193784,6.883616,4.148107e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,355,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 12:52:31.028,2.6911202777777774,2.000033333333333,False,2,1.9761444444444445,,True,1005.9628712236721,1544.0162777693395,ok,0.984871223672144,0.984871223672144,0.09799928194170858,0.09799928194170858,-1.9797222306606272,1.9797222306606272,-0.1280548093695344,0.1280548093695344,False,False
355,2026-08-28,12:54:31.030,76,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1004.935,0.03595435,0.1109619,1546.123,0.04714227,0.1905518,25.80366,0.001204215,1498.349,0.008341204,6.883279,0.0001251222,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,356,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 12:54:31.030,2.724454166666667,2.000033333333333,False,2,2.0094783333333335,,True,1005.961303249099,1544.023953894187,ok,1.0263032490991009,1.0263032490991009,0.10212633146413459,0.10212633146413459,-2.0990461058131586,2.0990461058131586,-0.13576190935735116,0.13576190935735116,False,False
356,2026-08-28,13:04:03.379,77,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.038,0.006943153,0.02624512,1545.995,0.04422731,0.1912842,25.81736,0.004157808,1498.375,0.001323939,6.883625,0.0001166902,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,357,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:04:03.379,2.8834400000000002,9.539150000000001,False,2,2.1684641666666664,,True,1005.9568465575148,1544.0457632189236,ok,0.9188465575148257,0.9188465575148257,0.09142406133049952,0.09142406133049952,-1.9492367810762516,1.9492367810762516,-0.1260829938697248,0.1260829938697248,False,False
357,2026-08-28,13:06:03.381,78,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.06,0.006020199,0.02484131,1545.881,0.03131517,0.1311035,25.81133,0.0005239681,1498.38,0.001581738,6.883926,8.332483e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,358,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:06:03.381,2.916773888888889,2.000033333333333,False,2,2.2017980555555554,,True,1005.9588081524915,1544.0361655195325,ok,0.898808152491597,0.898808152491597,0.08942830801062593,0.08942830801062593,-1.8448344804676253,1.8448344804676253,-0.11933871238909238,0.11933871238909238,False,False
358,2026-08-28,13:08:03.383,79,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.081,0.004650342,0.019104,1545.804,0.021249,0.09643555,25.81446,0.0009081893,1498.386,0.001267126,6.884131,5.671373e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,359,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:08:03.383,2.950107777777778,2.000033333333333,False,2,2.2351319444444444,,True,1005.9577899448302,1544.0411477215057,ok,0.8767899448301932,0.8767899448301932,0.08723574963910304,0.08723574963910304,-1.7628522784943925,1.7628522784943925,-0.11404112542692298,0.11404112542692298,False,False
359,2026-08-28,13:10:03.385,80,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.097,0.004126018,0.01446533,1545.732,0.01820726,0.08825684,25.81217,0.001300797,1498.39,0.0007576589,6.884322,4.821052e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,360,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:10:03.385,2.9834416666666663,2.000033333333333,False,2,2.2684658333333334,,True,1005.9585348954863,1544.0375026621252,ok,0.8615348954863293,0.8615348954863293,0.08571659207880726,0.08571659207880726,-1.6944973378747363,1.6944973378747363,-0.10962426461215374,0.10962426461215374,False,False
360,2026-08-28,13:12:03.387,81,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.109,0.003669155,0.01519775,1545.666,0.02039392,0.09301758,25.80706,0.00139214,1498.392,0.0007227767,6.884496,5.398913e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,361,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:12:03.387,3.0167755555555553,2.000033333333333,False,2,2.301799722222222,,True,1005.9601972089032,1544.0293676291726,ok,0.8511972089031588,0.8511972089031588,0.08468705472771199,0.08468705472771199,-1.6366323708273285,1.6366323708273285,-0.10588525404759687,0.10588525404759687,False,False
361,2026-08-28,13:14:03.389,82,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.11,0.005956835,0.03070068,1545.583,0.04465628,0.1652832,25.80281,0.0009382368,1498.391,0.001440795,6.884716,0.0001186578,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,362,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:14:03.389,3.0501094444444443,2.000033333333333,False,2,2.335133611111111,,True,1005.961579759143,1544.0226003364892,ok,0.8515797591429646,0.8515797591429646,0.08472503100585653,0.08472503100585653,-1.560399663510907,1.560399663510907,-0.10095864560563275,0.10095864560563275,False,False
362,2026-08-28,13:16:03.391,83,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.07,0.05378237,0.1883545,1545.489,0.02243744,0.1065674,25.79944,0.001336979,1498.38,0.01306478,6.884967,5.989644e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,363,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:16:03.391,3.0834433333333333,2.000033333333333,False,2,2.3684675,,True,1005.9626760401193,1544.017233390416,ok,0.8926760401192269,0.8926760401192269,0.0888173002994047,0.0888173002994047,-1.4717666095839377,1.4717666095839377,-0.0952298340256021,0.0952298340256021,False,False
363,2026-08-28,13:18:03.393,84,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.055,0.05917418,0.2338867,1545.492,0.01638719,0.09753418,25.79367,0.002006314,1498.375,0.01399287,6.884956,4.339008e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,364,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:18:03.393,3.116777222222222,2.000033333333333,False,2,2.401801388888889,,True,1005.9645530552446,1544.008042477824,ok,0.9095530552446007,0.9095530552446007,0.09049783894857504,0.09049783894857504,-1.4839575221760697,1.4839575221760697,-0.09601845381121803,0.09601845381121803,False,False
364,2026-08-28,13:20:03.395,85,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.111,0.04990106,0.2405396,1545.438,0.0219442,0.09570313,25.78573,0.001700763,1498.388,0.01211422,6.885099,5.806618e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,365,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:20:03.395,3.150111111111111,2.000033333333333,False,2,2.4351352777777775,,True,1005.9671359840445,1543.9953912842448,ok,0.8561359840444993,0.8561359840444993,0.08517825235665506,0.08517825235665506,-1.442608715755341,1.442608715755341,-0.09334626919716876,0.09334626919716876,False,False
365,2026-08-28,13:22:03.397,86,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.161,0.01059556,0.04968262,1545.388,0.01994911,0.07116699,25.77891,0.001775878,1498.398,0.002485176,6.885229,5.271347e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,366,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:22:03.397,3.183445,2.000033333333333,False,2,2.4684691666666665,,True,1005.9693545700957,1543.9845211906418,ok,0.8083545700957302,0.8083545700957302,0.08042040728756192,0.08042040728756192,-1.4034788093581483,1.4034788093581483,-0.09081724520690909,0.09081724520690909,False,False
366,2026-08-28,13:24:03.399,87,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.153,0.03095129,0.1362305,1545.323,0.01663794,0.06311035,25.77173,0.001695542,1498.395,0.007532858,6.8854,4.394384e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,367,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:24:03.399,3.216778888888889,2.000033333333333,False,2,2.5018030555555555,,True,1005.9716902661145,1543.9730738638136,ok,0.8186902661144586,0.8186902661144586,0.08144931827437799,0.08144931827437799,-1.3499261361864683,1.3499261361864683,-0.08735559725613792,0.08735559725613792,False,False
367,2026-08-28,13:26:03.401,88,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.181,0.009782459,0.04394531,1545.286,0.01279271,0.06091309,25.76564,0.001777432,1498.4,0.00233513,6.885498,3.369102e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,368,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:26:03.401,3.250112777777778,2.000033333333333,False,2,2.5351369444444445,,True,1005.9736713786356,1543.9633615932605,ok,0.7926713786355322,0.7926713786355322,0.07885857160407252,0.07885857160407252,-1.322638406739543,1.322638406739543,-0.08559181968512902,0.08559181968512902,False,False
368,2026-08-28,13:28:03.403,89,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.177,0.04247353,0.2043457,1545.239,0.01711027,0.06298828,25.7568,0.002778592,1498.397,0.01034855,6.885619,4.488917e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,369,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:28:03.403,3.2834466666666664,2.000033333333333,False,2,2.5684708333333335,,True,1005.9765470820043,1543.9492591295086,ok,0.7995470820043238,0.7995470820043238,0.07954291453190072,0.07954291453190072,-1.2897408704914142,1.2897408704914142,-0.0834654620088811,0.0834654620088811,False,False
369,2026-08-28,13:30:03.405,90,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.189,0.03169972,0.1256714,1545.186,0.01594904,0.06872559,25.74635,0.002423292,1498.398,0.00770321,6.885758,4.195081e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,370,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:30:03.405,3.3167805555555554,2.000033333333333,False,2,2.601804722222222,,True,1005.9799465274335,1543.9325813280363,ok,0.7909465274335616,0.7909465274335616,0.07868634927695803,0.07868634927695803,-1.2534186719635727,1.2534186719635727,-0.08111765651278052,0.08111765651278052,False,False
370,2026-08-28,13:32:03.407,91,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.197,0.03268224,0.1209717,1545.134,0.01868056,0.07592773,25.73853,0.001896827,1498.399,0.007733035,6.885894,4.929146e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,371,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:32:03.407,3.3501144444444444,2.000033333333333,False,2,2.635138611111111,,True,1005.9824904184453,1543.9200960158762,ok,0.7854904184453062,0.7854904184453062,0.07814293302161728,0.07814293302161728,-1.2139039841238173,1.2139039841238173,-0.07856302327978139,0.07856302327978139,False,False
371,2026-08-28,13:34:03.409,92,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.219,0.01506926,0.06787109,1545.082,0.009085338,0.04711914,25.72878,0.002813428,1498.402,0.003509876,6.88603,2.366271e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,372,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:34:03.409,3.3834483333333334,2.000033333333333,False,2,2.6684725,,True,1005.9856621493158,1543.9045234289217,ok,0.7666621493157209,0.7666621493157209,0.07626817134532085,0.07626817134532085,-1.1774765710783868,1.1774765710783868,-0.0762080310998631,0.0762080310998631,False,False
372,2026-08-28,13:36:03.411,93,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.225,0.03136409,0.1624756,1545.031,0.01938874,0.06494141,25.72014,0.002263668,1498.401,0.00753135,6.886165,5.113649e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,373,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:36:03.411,3.416782222222222,2.000033333333333,False,2,2.701806388888889,,True,1005.9884727905933,1543.8907182865478,ok,0.763472790593255,0.763472790593255,0.07595043802066752,0.07595043802066752,-1.1402817134521683,1.1402817134521683,-0.07380316080726979,0.07380316080726979,False,False
373,2026-08-28,13:38:03.413,94,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.244,0.002201158,0.008361816,1544.996,0.01079422,0.046875,25.71253,0.001397742,1498.405,0.0002850315,6.886256,2.844483e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,374,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:38:03.413,3.450116111111111,2.000033333333333,False,2,2.7351402777777776,,True,1005.9909483668152,1543.8785546679753,ok,0.7469483668152179,0.7469483668152179,0.07430518031594498,0.07430518031594498,-1.1174453320247721,1.1174453320247721,-0.07232674596081622,0.07232674596081622,False,False
374,2026-08-28,13:40:03.415,95,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.251,0.002617538,0.01367188,1544.962,0.01013741,0.04699707,25.70763,0.001102506,1498.405,0.000410677,6.886345,2.675242e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,375,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:40:03.415,3.48345,2.000033333333333,False,2,2.7684741666666666,,True,1005.9925423645559,1543.8707205450046,ok,0.7415423645559258,0.7415423645559258,0.07376688653440044,0.07376688653440044,-1.0912794549954015,1.0912794549954015,-0.07063471172724,0.07063471172724,False,False
375,2026-08-28,13:42:03.417,96,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.157,0.2785758,1.398621,1544.919,0.02038733,0.06738281,25.70182,0.001695196,1498.381,0.06754921,6.886458,5.391043e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,376,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:42:03.417,3.516783888888889,2.000033333333333,False,2,2.8018080555555556,,True,1005.9944323903576,1543.8614293871312,ok,0.8374323903575487,0.8374323903575487,0.083313590847753,0.083313590847753,-1.057570612868858,1.057570612868858,-0.06845476124436672,0.06845476124436672,False,False
376,2026-08-28,13:44:03.419,97,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.238,0.108135,0.597168,1544.871,0.01103791,0.04675293,25.6954,0.002204384,1498.399,0.02573276,6.886583,2.887254e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,377,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:44:03.419,3.550117777777778,2.000033333333333,False,2,2.8351419444444446,,True,1005.996520852488,1543.8511600552215,ok,0.7585208524878908,0.7585208524878908,0.07545684230877571,0.07545684230877571,-1.019839944778596,1.019839944778596,-0.06601456981059234,0.06601456981059234,False,False
377,2026-08-28,13:46:03.421,98,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.273,0.002626776,0.01037598,1544.839,0.00858958,0.03430176,25.6857,0.002301951,1498.406,0.0006719514,6.886665,2.239764e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,378,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:46:03.421,3.5834516666666665,2.000033333333333,False,2,2.8684758333333336,,True,1005.9996763168491,1543.8356387461179,ok,0.7266763168490797,0.7266763168490797,0.07228646515415015,0.07228646515415015,-1.0033612538820762,1.0033612538820762,-0.06494924415308496,0.06494924415308496,False,False
378,2026-08-28,13:48:03.423,99,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.283,0.005446029,0.02435303,1544.815,0.008812963,0.04467773,25.67759,0.001821336,1498.407,0.001029658,6.886727,2.312421e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,379,1002.42,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,100.00000000000001,2026-08-28 13:48:03.423,3.6167855555555555,2.000033333333333,False,2,2.901809722222222,,True,1006.0023145450884,1543.8226567202198,ok,0.7193145450884231,0.7193145450884231,0.07155343769748648,0.07155343769748648,-0.9923432797802434,0.9923432797802434,-0.06423703030979394,0.06423703030979394,False,False
