SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig
        835,2026-09-08,12:24:20.435,         88,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007692E+3,   1.099197E-3,   4.943848E-3,   1.555341E+3,   1.360486E-2,   6.665039E-2,   2.449259E+1,   3.808172E-3,   1.498741E+3,   7.432045E-4,   6.858544E+0,   3.550649E-5,   100,1,1,1
        836,2026-09-08,12:26:20.437,         89,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007703E+3,   5.139541E-3,   1.812744E-2,   1.555284E+3,   3.191370E-2,   1.242676E-1,   2.448056E+1,   1.001813E-2,   1.498739E+3,   1.362967E-3,   6.858692E+0,   8.145565E-5,   100,0,1,0
        837,2026-09-08,12:28:20.439,         90,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007725E+3,   5.680756E-3,   1.916504E-2,   1.555172E+3,   3.165984E-2,   1.315918E-1,   2.442890E+1,   1.457331E-2,   1.498733E+3,   1.565331E-3,   6.858974E+0,   7.961228E-5,   100,0,1,0
        838,2026-09-08,12:30:20.441,         91,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007744E+3,   4.530842E-3,   1.544189E-2,   1.555084E+3,   2.500150E-2,   9.741211E-2,   2.438162E+1,   1.107703E-2,   1.498729E+3,   1.075387E-3,   6.859191E+0,   6.316877E-5,   100,0,1,0
        839,2026-09-08,12:32:20.443,         92,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007761E+3,   5.955856E-3,   2.117920E-2,   1.554998E+3,   4.303935E-2,   1.683350E-1,   2.434086E+1,   1.349364E-2,   1.498724E+3,   1.844320E-3,   6.859407E+0,   1.097949E-4,   100,0,1,0
        840,2026-09-08,12:34:20.445,         93,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007787E+3,   4.217166E-3,   1.647949E-2,   1.554864E+3,   2.033354E-2,   9.228516E-2,   2.427343E+1,   1.329946E-2,   1.498716E+3,   8.850525E-4,   6.859740E+0,   5.081053E-5,   100,0,1,0
        841,2026-09-08,12:36:20.447,         94,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007799E+3,   2.867185E-3,   9.643555E-3,   1.554819E+3,   1.605735E-2,   6.628418E-2,   2.424362E+1,   5.646085E-3,   1.498715E+3,   3.762640E-4,   6.859850E+0,   4.117950E-5,   100,1,1,1
        842,2026-09-08,12:38:20.449,         95,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007807E+3,   1.999691E-3,   7.446289E-3,   1.554786E+3,   1.249069E-2,   5.786133E-2,   2.422980E+1,   2.599162E-3,   1.498714E+3,   1.056519E-4,   6.859932E+0,   3.257603E-5,   100,1,1,1
        843,2026-09-08,12:47:38.886,         96,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007559E+3,   7.355459E-3,   2.581787E-2,   1.552882E+3,   3.091775E-2,   1.152344E-1,   2.406548E+1,   1.189539E-2,   1.498620E+3,   1.307054E-3,   6.864902E+0,   7.851807E-5,   100,0,1,0
        844,2026-09-08,12:49:38.888,         97,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007578E+3,   6.172505E-3,   2.081299E-2,   1.552804E+3,   1.818727E-2,   8.459473E-2,   2.402723E+1,   6.570662E-3,   1.498617E+3,   6.223071E-4,   6.865100E+0,   4.660867E-5,   100,0,1,0
        845,2026-09-08,12:51:38.890,         98,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007597E+3,   3.165307E-3,   1.080322E-2,   1.552747E+3,   1.868403E-2,   8.557129E-2,   2.400785E+1,   4.536771E-3,   1.498618E+3,   3.205703E-4,   6.865243E+0,   4.831769E-5,   100,0,1,0
        846,2026-09-08,12:53:38.892,         99,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007613E+3,   4.630426E-3,   1.721191E-2,   1.552665E+3,   2.443831E-2,   1.033936E-1,   2.397728E+1,   9.730072E-3,   1.498615E+3,   1.119476E-3,   6.865452E+0,   6.205185E-5,   100,0,1,0
        847,2026-09-08,12:55:38.894,        100,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007632E+3,   4.622096E-3,   1.611328E-2,   1.552564E+3,   2.639043E-2,   1.099854E-1,   2.393266E+1,   1.165325E-2,   1.498610E+3,   1.138199E-3,   6.865706E+0,   6.673689E-5,   100,0,1,0
        848,2026-09-08,12:57:38.896,        101,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007646E+3,   2.993125E-3,   1.086426E-2,   1.552500E+3,   1.400005E-2,   7.653809E-2,   2.389937E+1,   5.438641E-3,   1.498607E+3,   4.070397E-4,   6.865865E+0,   3.600731E-5,   100,0,1,0
        849,2026-09-08,12:59:38.899,        102,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007656E+3,   2.977563E-3,   1.226807E-2,   1.552458E+3,   1.965358E-2,   9.838867E-2,   2.388029E+1,   5.418549E-3,   1.498606E+3,   6.157530E-4,   6.865972E+0,   5.069090E-5,   100,0,1,0
        850,2026-09-08,13:01:38.901,        103,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007669E+3,   3.690184E-3,   1.293945E-2,   1.552381E+3,   1.987645E-2,   8.715820E-2,   2.385030E+1,   8.332156E-3,   1.498603E+3,   8.330638E-4,   6.866168E+0,   5.050539E-5,   100,0,1,0
        851,2026-09-08,13:03:38.903,        104,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007680E+3,   2.998449E-3,   1.141357E-2,   1.552335E+3,   1.863819E-2,   9.472656E-2,   2.382781E+1,   5.594242E-3,   1.498601E+3,   5.945808E-4,   6.866282E+0,   4.797129E-5,   100,0,1,0
        852,2026-09-08,13:05:38.905,        105,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007696E+3,   4.362840E-3,   1.538086E-2,   1.552249E+3,   3.195453E-2,   1.108398E-1,   2.379166E+1,   1.148049E-2,   1.498596E+3,   1.310359E-3,   6.866499E+0,   8.145390E-5,   100,0,1,0
        853,2026-09-08,13:07:38.907,        106,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007713E+3,   3.906101E-3,   1.275635E-2,   1.552161E+3,   2.100158E-2,   8.935547E-2,   2.375025E+1,   9.019195E-3,   1.498592E+3,   8.831602E-4,   6.866720E+0,   5.334277E-5,   100,0,1,0
        854,2026-09-08,13:09:38.909,        107,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007724E+3,   1.966900E-3,   8.361816E-3,   1.552111E+3,   1.448311E-2,   6.420898E-2,   2.372339E+1,   4.643277E-3,   1.498590E+3,   2.538459E-4,   6.866845E+0,   3.757728E-5,   100,1,1,1
        855,2026-09-08,13:11:38.911,        108,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007734E+3,   2.932566E-3,   9.643555E-3,   1.552061E+3,   2.376736E-2,   8.923340E-2,   2.370341E+1,   7.065597E-3,   1.498588E+3,   8.303029E-4,   6.866971E+0,   6.106313E-5,   100,1,1,1
        856,2026-09-08,13:13:38.913,        109,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007747E+3,   3.186566E-3,   1.159668E-2,   1.551995E+3,   1.973430E-2,   8.544922E-2,   2.367518E+1,   7.357145E-3,   1.498585E+3,   7.511816E-4,   6.867138E+0,   5.037979E-5,   100,0,1,0
        857,2026-09-08,13:15:38.915,        110,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007763E+3,   4.329712E-3,   1.513672E-2,   1.551909E+3,   2.754284E-2,   1.236572E-1,   2.363852E+1,   1.016838E-2,   1.498581E+3,   1.135005E-3,   6.867354E+0,   7.033685E-5,   100,0,1,0
        858,2026-09-08,13:17:38.917,        111,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007781E+3,   4.344657E-3,   1.538086E-2,   1.551808E+3,   2.579185E-2,   1.075439E-1,   2.359256E+1,   1.165625E-2,   1.498575E+3,   1.215380E-3,   6.867610E+0,   6.528912E-5,   100,0,1,0
        859,2026-09-08,13:19:38.919,        112,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007793E+3,   2.258813E-3,   8.361816E-3,   1.551754E+3,   1.608412E-2,   6.933594E-2,   2.356030E+1,   5.176151E-3,   1.498572E+3,   3.506546E-4,   6.867743E+0,   4.149359E-5,   100,1,1,1
        860,2026-09-08,13:21:38.921,        113,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007801E+3,   1.631857E-3,   6.652832E-3,   1.551717E+3,   1.190024E-2,   6.054687E-2,   2.354484E+1,   2.258490E-3,   1.498572E+3,   1.551666E-4,   6.867836E+0,   3.111984E-5,   100,1,1,1
        861,2026-09-08,13:23:38.923,        114,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007808E+3,   3.079869E-3,   1.129150E-2,   1.551682E+3,   1.563784E-2,   7.580566E-2,   2.353471E+1,   4.861895E-3,   1.498571E+3,   6.598723E-4,   6.867927E+0,   4.036057E-5,   100,0,1,0
        862,2026-09-08,13:25:38.925,        115,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007821E+3,   2.498377E-3,   9.033203E-3,   1.551615E+3,   1.434313E-2,   7.275391E-2,   2.350863E+1,   5.448057E-3,   1.498568E+3,   3.501907E-4,   6.868095E+0,   3.692613E-5,   100,1,1,1
        863,2026-09-08,13:27:38.927,        116,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007830E+3,   2.336850E-3,   9.216309E-3,   1.551579E+3,   2.039733E-2,   1.059570E-1,   2.349104E+1,   4.249900E-3,   1.498567E+3,   3.724140E-4,   6.868186E+0,   5.305309E-5,   100,1,1,1
        864,2026-09-08,13:29:38.929,        117,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007842E+3,   3.590473E-3,   1.220703E-2,   1.551510E+3,   2.482638E-2,   1.070557E-1,   2.346628E+1,   8.244645E-3,   1.498564E+3,   9.800849E-4,   6.868361E+0,   6.363343E-5,   100,0,1,0
        865,2026-09-08,13:31:38.931,        118,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007854E+3,   2.502575E-3,   8.300781E-3,   1.551451E+3,   1.597072E-2,   6.677246E-2,   2.343810E+1,   5.542918E-3,   1.498562E+3,   3.060155E-4,   6.868511E+0,   4.111325E-5,   100,1,1,1
        866,2026-09-08,13:33:38.933,        119,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007861E+3,   2.165376E-3,   7.934570E-3,   1.551427E+3,   1.219910E-2,   5.981445E-2,   2.342466E+1,   2.458363E-3,   1.498561E+3,   1.194781E-4,   6.868569E+0,   3.200608E-5,   100,1,1,1
        867,2026-09-08,13:35:38.935,        120,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007866E+3,   8.637959E-4,   3.540039E-3,   1.551412E+3,   1.251585E-2,   5.041504E-2,   2.341946E+1,   8.523087E-4,   1.498562E+3,   4.755760E-4,   6.868607E+0,   3.307733E-5,   100,1,1,1
        868,2026-09-08,13:37:38.937,        121,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007873E+3,   3.170636E-3,   1.116943E-2,   1.551368E+3,   1.281683E-2,   5.786133E-2,   2.341085E+1,   5.010855E-3,   1.498561E+3,   6.039544E-4,   6.868721E+0,   3.302091E-5,   100,0,1,0
        869,2026-09-08,13:39:38.939,        122,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007882E+3,   1.800181E-3,   6.958008E-3,   1.551329E+3,   1.474606E-2,   6.433105E-2,   2.339380E+1,   3.220058E-3,   1.498560E+3,   1.340080E-4,   6.868820E+0,   3.854955E-5,   100,1,1,1
        870,2026-09-08,13:41:38.941,        123,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007890E+3,   2.375510E-3,   7.934570E-3,   1.551283E+3,   1.492915E-2,   7.812500E-2,   2.337852E+1,   4.520050E-3,   1.498558E+3,   4.286530E-4,   6.868937E+0,   3.856314E-5,   100,1,1,1
        871,2026-09-08,13:43:38.943,        124,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007898E+3,   2.061837E-3,   7.812500E-3,   1.551255E+3,   1.811796E-2,   7.238770E-2,   2.336444E+1,   3.947319E-3,   1.498557E+3,   2.608873E-4,   6.869007E+0,   4.707873E-5,   100,1,1,1
        872,2026-09-08,13:45:38.945,        125,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007908E+3,   3.675765E-3,   1.226807E-2,   1.551192E+3,   1.902578E-2,   8.435059E-2,   2.334352E+1,   7.798027E-3,   1.498555E+3,   1.017531E-3,   6.869167E+0,   4.856892E-5,   100,0,1,0
        873,2026-09-08,13:47:38.947,        126,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007917E+3,   1.877334E-3,   7.141113E-3,   1.551152E+3,   1.457788E-2,   6.494141E-2,   2.332232E+1,   3.646801E-3,   1.498554E+3,   2.530144E-4,   6.869268E+0,   3.792818E-5,   100,1,1,1
        874,2026-09-08,13:49:38.949,        127,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007923E+3,   1.666791E-3,   5.920410E-3,   1.551129E+3,   1.166119E-2,   5.493164E-2,   2.331227E+1,   2.180051E-3,   1.498553E+3,   1.195725E-4,   6.869326E+0,   3.055048E-5,   100,1,1,1
        875,2026-09-08,13:51:38.951,        128,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007929E+3,   2.528159E-3,   8.117676E-3,   1.551100E+3,   1.510089E-2,   6.555176E-2,   2.330358E+1,   3.561073E-3,   1.498553E+3,   4.761374E-4,   6.869401E+0,   3.929183E-5,   100,1,1,1
        876,2026-09-08,13:53:38.953,        129,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007940E+3,   2.972993E-3,   1.123047E-2,   1.551040E+3,   1.998295E-2,   8.935547E-2,   2.328218E+1,   6.346618E-3,   1.498550E+3,   7.951710E-4,   6.869555E+0,   5.147675E-5,   100,0,1,0
        877,2026-09-08,13:55:38.955,        130,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007949E+3,   1.398283E-3,   5.920410E-3,   1.550999E+3,   1.722123E-2,   7.922363E-2,   2.326336E+1,   2.989869E-3,   1.498549E+3,   5.039051E-4,   6.869656E+0,   4.504700E-5,   100,1,1,1
        878,2026-09-08,13:57:38.957,        131,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007953E+3,   2.861909E-3,   1.110840E-2,   1.550970E+3,   1.827881E-2,   7.971191E-2,   2.326375E+1,   6.796887E-3,   1.498550E+3,   8.256236E-4,   6.869735E+0,   4.667602E-5,   100,0,1,0
        879,2026-09-08,13:59:38.959,        132,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007960E+3,   1.574351E-3,   5.798340E-3,   1.550934E+3,   9.898854E-3,   4.907227E-2,   2.324613E+1,   2.424261E-3,   1.498548E+3,   1.135817E-4,   6.869823E+0,   2.577344E-5,   100,1,1,1
        880,2026-09-08,14:01:38.961,        133,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007966E+3,   1.350310E-3,   5.554199E-3,   1.550911E+3,   8.794714E-3,   3.796387E-2,   2.323957E+1,   1.667385E-3,   1.498549E+3,   2.178001E-4,   6.869882E+0,   2.302268E-5,   100,1,1,1
        881,2026-09-08,14:03:38.964,        134,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007972E+3,   2.081855E-3,   8.361816E-3,   1.550883E+3,   1.004201E-2,   4.687500E-2,   2.323275E+1,   2.364542E-3,   1.498549E+3,   1.087617E-4,   6.869956E+0,   2.602786E-5,   100,1,1,1
        882,2026-09-08,14:05:38.966,        135,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007980E+3,   2.000995E-3,   7.873535E-3,   1.550843E+3,   1.087982E-2,   6.091309E-2,   2.321952E+1,   3.356536E-3,   1.498548E+3,   1.963386E-4,   6.870057E+0,   2.818784E-5,   100,1,1,1
        883,2026-09-08,14:07:38.968,        136,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007985E+3,   1.788019E-3,   6.958008E-3,   1.550820E+3,   1.062669E-2,   5.175781E-2,   2.321206E+1,   2.042891E-3,   1.498548E+3,   1.646727E-4,   6.870116E+0,   2.773418E-5,   100,1,1,1
        884,2026-09-08,14:09:38.970,        137,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007993E+3,   1.986543E-3,   8.117676E-3,   1.550781E+3,   1.144881E-2,   5.041504E-2,   2.319952E+1,   3.801482E-3,   1.498547E+3,   2.497964E-4,   6.870215E+0,   2.947963E-5,   100,1,1,1
        885,2026-09-08,14:11:38.972,        138,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.008000E+3,   1.618323E-3,   6.774902E-3,   1.550749E+3,   9.778859E-3,   5.407715E-2,   2.318769E+1,   2.405883E-3,   1.498546E+3,   9.562371E-5,   6.870298E+0,   2.548929E-5,   100,1,1,1
        886,2026-09-08,14:13:38.974,        139,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.008004E+3,   1.413122E-3,   5.310059E-3,   1.550736E+3,   9.011138E-3,   4.931641E-2,   2.318427E+1,   5.726079E-4,   1.498547E+3,   1.729993E-4,   6.870332E+0,   2.379986E-5,   100,1,1,1
        887,2026-09-08,14:15:38.976,        140,         10,   1.109000E+2,   1.031610E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.008010E+3,   2.400189E-3,   9.155273E-3,   1.550703E+3,   1.528143E-2,   7.556152E-2,   2.317738E+1,   3.975223E-3,   1.498547E+3,   4.613015E-4,   6.870415E+0,   3.946156E-5,   100,1,1,1
        888,2026-09-08,14:28:50.126,        141,         10,   1.109000E+2,   1.064250E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007728E+3,   3.796768E-3,   1.733398E-2,   1.548884E+3,   1.581122E-2,   8.239746E-2,   2.308247E+1,   3.498575E-3,   1.498461E+3,   9.464905E-4,   6.875206E+0,   4.258453E-5,   100,0,1,0
        889,2026-09-08,14:30:50.128,        142,         10,   1.109000E+2,   1.064250E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007740E+3,   4.472131E-3,   1.745605E-2,   1.548831E+3,   2.165620E-2,   9.533691E-2,   2.308351E+1,   1.895994E-3,   1.498463E+3,   6.555792E-4,   6.875347E+0,   5.698519E-5,   100,0,1,0
        890,2026-09-08,14:32:50.130,        143,         10,   1.109000E+2,   1.064250E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007760E+3,   4.235320E-3,   1.593018E-2,   1.548775E+3,   1.684283E-2,   8.593750E-2,   2.307550E+1,   2.597540E-3,   1.498466E+3,   4.851517E-4,   6.875494E+0,   4.417348E-5,   100,0,1,0
        891,2026-09-08,14:34:50.132,        144,         10,   1.109000E+2,   1.064250E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007769E+3,   1.164315E-3,   5.432129E-3,   1.548737E+3,   1.241158E-2,   6.152344E-2,   2.306839E+1,   6.235454E-4,   1.498467E+3,   4.487666E-4,   6.875592E+0,   3.292825E-5,   100,1,1,1
